bx,by,rx,ry,T
8,27,7,6,33.10551085082002
8,27,7,8,30.191586554545196
8,27,7,12,23.45103752202632
8,27,7,16,19.058847672097762
8,27,7,18,16.645966607920847
8,27,7,20,14.959816834528523
8,27,7,22,13.151579507305598
8,27,8,1,34.709441022241485
8,27,8,11,23.68317535618075
8,27,8,13,22.71156866951655
8,27,8,17,17.81786473299085
8,27,8,19,14.877066876286838
8,27,8,25,2.191097866944137
8,27,8,27,0.0
8,27,9,2,34.62811265436715
8,27,9,4,33.328599121952664
8,27,9,6,32.477450251950884
8,27,9,8,29.87304601551565
8,27,9,14,21.23467485102194
8,27,9,22,10.929075084637965
8,27,9,28,2.0
8,27,10,1,34.60487616094705
8,27,10,3,34.25186075447044
8,27,10,5,32.54295405294614
8,27,10,7,30.83946959746624
8,27,10,11,23.343424011604824
8,27,10,13,22.610876306067755
8,27,10,15,19.471675380821942
8,27,10,17,15.08343308709112
8,27,10,19,13.767219351686512
8,27,10,21,10.670374026866659
8,27,10,25,4.746218832382114
8,27,10,27,2.5743395924474695
8,27,11,4,33.46776974542521
8,27,11,8,28.873696241306988
8,27,11,12,23.170043811021294
8,27,11,16,17.252103639810194
8,27,11,22,9.284039891605687
8,27,11,24,7.193433206344692
8,27,12,1,34.40846330911933
8,27,12,3,34.10115461854485
8,27,12,7,28.808432826934478
8,27,12,9,26.650189167082576
8,27,12,11,24.31627174609146
8,27,12,13,21.921765248956028
8,27,12,15,19.599598273802492
8,27,12,17,15.548883631387497
8,27,12,19,15.168618152062203
8,27,12,21,9.474627043651056
8,27,12,25,8.071584413575396
8,27,12,27,4.2936503845407294
8,27,13,2,34.173263316593236
8,27,13,4,33.39623377752477
8,27,13,12,24.268463435908792
8,27,13,14,20.542692618201283
8,27,13,16,27.780770308276406
8,27,13,20,16.821418709062318
8,27,13,26,7.351554158070523
8,27,13,28,5.517452186721753
8,27,14,3,34.615835318092635
8,27,14,5,32.08435079085271
8,27,14,7,30.737013431306618
8,27,14,9,26.600441896841982
8,27,14,11,25.918265444474393
8,27,14,13,25.879583030809087
8,27,14,15,27.780770308276406
8,27,14,17,27.780770308276406
8,27,14,21,17.752149779322473
8,27,14,23,10.2361327570384
8,27,14,25,8.797144002508483
8,27,15,2,35.60384594905233
8,27,15,6,31.712358522499223
8,27,15,10,27.60172378303509
8,27,15,14,26.523077069511373
8,27,15,16,27.731278458658487
8,27,15,18,21.538768112654097
8,27,15,20,18.94177318476837
8,27,15,22,11.014564519281816
8,27,15,26,9.167162250009927
8,27,15,28,10.461534822512224
8,27,16,1,36.064024450974046
8,27,16,5,32.750838164751414
8,27,16,9,28.851265784977162
8,27,16,13,27.415177763603893
8,27,16,15,27.838299042101752
8,27,16,19,20.83508235143418
8,27,16,21,20.2812999231703
8,27,16,23,11.650357563271259
8,27,16,25,9.81312554527255
8,27,17,2,36.3890435430547
8,27,17,10,29.501212101800252
8,27,17,12,29.21927002268366
8,27,17,14,28.62275469899369
8,27,17,16,27.45129763380147
8,27,17,18,22.35449486215432
8,27,17,20,20.672401951752303
8,27,17,28,12.1172821834503
8,27,18,3,36.946265525174205
8,27,18,5,35.324176029604644
8,27,18,7,35.06872625735889
8,27,18,11,30.005859233079025
8,27,18,13,29.50587785850318
8,27,18,17,24.92375821442772
8,27,18,19,22.312413810285424
8,27,18,23,14.578330480296342
8,27,18,25,16.14405264214998
8,27,19,4,37.35244956239248
8,27,19,6,35.74311575254248
8,27,19,8,34.46237922127357
8,27,19,10,32.50325691532085
8,27,19,12,30.04342719954103
8,27,19,14,29.32179359679398
8,27,19,16,27.626695301081824
8,27,19,26,16.030315533799843
8,27,19,28,14.089646562907092
8,27,20,3,38.20691373164286
8,27,20,7,35.63693376674529
8,27,20,13,30.232191843747444
8,27,20,17,22.2918451313479
8,27,20,19,20.572522022933303
8,27,20,21,19.113733884411033
8,27,20,23,17.440255603812833
8,27,21,2,38.76516243733769
8,27,21,4,38.09016030159208
8,27,21,6,36.926777726529075
8,27,21,8,35.47428682243196
8,27,21,10,34.332428766894324
8,27,21,14,29.706868670304473
8,27,21,22,19.32800706698474
8,27,21,24,18.005938448229923
8,27,21,26,17.43547787985376
8,27,22,1,39.01419036299653
8,27,22,3,39.91222261844979
8,27,22,7,37.34848460041717
8,27,22,15,28.13981400513448
8,27,22,17,24.16270646785264
8,27,22,19,22.523805462311582
8,27,22,21,20.990447428795726
8,27,23,2,41.25839844737183
8,27,23,4,41.301228881428344
8,27,23,10,35.332887648031395
8,27,23,12,35.88189485061648
8,27,23,18,22.843073717701245
8,27,23,20,22.20188992509236
8,27,23,24,18.595800811073236
8,27,23,26,47.84924687011663
8,27,23,28,48.05471083273874
8,27,24,1,41.653246453108025
8,27,24,3,41.34154195436716
8,27,24,7,39.66078356965248
8,27,24,11,35.92768326521954
8,27,24,15,30.05462994399686
8,27,24,17,32.40126988895044
8,27,25,4,41.67485990411923
8,27,25,6,41.138057756710154
8,27,25,8,40.01473105491513
8,27,25,12,35.57146124551485
8,27,25,16,31.794616847254055
8,27,25,18,32.40126988895044
8,27,25,20,37.84757253943605
8,27,25,22,38.86678303476959
8,27,25,26,47.39100030732255
8,27,25,28,47.85803251082706
8,27,26,1,41.81364253266844
8,27,26,3,43.646902487949255
8,27,26,5,42.43123444960942
8,27,26,9,39.492381301644386
8,27,26,13,34.009325646509424
8,27,26,15,32.02588309331993
8,27,26,17,33.36138977160512
8,27,26,19,36.79426190163993
8,27,26,25,47.24633351825541
8,27,26,27,47.405915187738515
8,27,27,2,43.646902487949255
8,27,27,4,43.40997273974529
8,27,27,6,42.27284546941822
8,27,27,8,41.09148599359824
8,27,27,10,38.41434479489334
8,27,27,12,36.03440693002806
8,27,27,14,32.863802381082195
8,27,27,16,34.22366067969041
8,27,27,18,35.53231727861436
8,27,27,22,39.71505035590774
8,27,27,26,46.218806176791176
8,27,28,3,43.60467007994884
8,27,28,5,43.29150786564331
8,27,28,7,41.09148599359824
8,27,28,9,39.87724100568691
8,27,28,13,35.70629890325638
8,27,28,15,34.12581170512103
8,27,28,19,36.533007053033906
8,27,28,21,38.12845334093089
8,27,28,23,42.0346274105743
8,27,28,25,44.24459194701416
8,27,28,27,45.38198031531746
8,27,29,28,45.4450562829644
9,1,1,1,17.247354304031937
9,1,1,7,27.229480301765836
9,1,1,9,26.54314537582008
9,1,1,11,25.440009541858558
9,1,1,13,24.78473748750035
9,1,1,15,30.144214102677992
9,1,1,17,30.164267041309774
9,1,1,19,30.918576359994315
9,1,1,21,31.294637320708986
9,1,1,25,37.22609100908377
9,1,1,27,40.26309849603537
9,1,2,2,16.913183924277927
9,1,2,4,16.45469216935571
9,1,2,10,26.09528159621676
9,1,2,12,24.06487911572512
9,1,2,14,22.60526880145421
9,1,2,20,31.60279751431846
9,1,2,22,33.586144712355676
9,1,2,24,36.21564914992229
9,1,2,26,37.95552712007695
9,1,2,28,39.9889431350229
9,1,3,1,15.144891563831036
9,1,3,3,15.816529627390462
9,1,3,5,15.468300723379206
9,1,3,9,16.61105495257819
9,1,3,11,23.34502074394989
9,1,3,13,22.680569605730522
9,1,3,17,29.501979091414263
9,1,3,19,31.096098298685778
9,1,3,21,32.748551210141805
9,1,3,23,34.39567600155824
9,1,3,27,39.14988720489919
9,1,4,6,14.75883598059421
9,1,4,20,32.06176146975993
9,1,4,22,33.398074720209834
9,1,4,24,34.81551003493039
9,1,5,1,14.914026480310767
9,1,5,3,14.104191766406483
9,1,5,9,16.57169699086775
9,1,5,11,19.00941631639169
9,1,5,13,21.534489500211404
9,1,5,17,27.54835876370025
9,1,5,21,32.23293339848165
9,1,5,23,33.7882967629541
9,1,5,27,38.672707053607915
9,1,6,4,12.975491519073671
9,1,6,6,13.215276069682382
9,1,6,8,14.1055119582812
9,1,6,10,17.76250485964234
9,1,6,14,23.498753088071183
9,1,6,16,26.025379509623992
9,1,6,28,38.16663425093407
9,1,7,3,12.669185086069227
9,1,7,5,12.066675154446523
9,1,7,9,13.29159225272579
9,1,7,11,21.109668741534946
9,1,7,13,21.66295446447609
9,1,7,17,27.256900469267958
9,1,7,19,28.52394517664016
9,1,7,21,30.18343256315315
9,1,7,23,30.051223804288373
9,1,7,25,35.651039538500484
9,1,7,27,37.37411945430553
9,1,8,4,11.099449341117591
9,1,8,6,10.83396170498035
9,1,8,8,12.51463322139228
9,1,8,10,20.76840986516257
9,1,8,20,28.810091072178423
9,1,8,22,29.82279474024841
9,1,8,24,35.67031857399324
9,1,8,26,36.12596161583512
9,1,9,1,0.0
9,1,9,5,9.347077593056987
9,1,9,9,11.73767419005877
9,1,9,11,20.35093770275541
9,1,9,13,20.811866512571317
9,1,9,15,21.050954645989403
9,1,9,19,27.784277051248452
9,1,9,21,29.392923348564583
9,1,9,25,35.29457804626202
9,1,9,27,36.18381238253571
9,1,10,2,2.437280529281195
9,1,10,6,9.388891191240306
9,1,10,8,11.356820501075072
9,1,10,10,19.93346554034825
9,1,10,12,19.675792983822653
9,1,10,18,26.11918919818036
9,1,10,20,28.181348314221417
9,1,10,22,29.682531262529352
9,1,10,24,34.15190097418191
9,1,10,26,35.40407819592306
9,1,10,28,35.98491624496507
9,1,11,1,2.1665661431675782
9,1,11,3,4.97098257632952
9,1,11,5,6.965461105963403
9,1,11,15,21.37886875363634
9,1,11,17,24.20133600446881
9,1,11,19,26.850907040020335
9,1,11,21,29.76187777786467
9,1,11,23,31.823355760145965
9,1,11,27,36.03468674211642
9,1,12,2,4.962572868883164
9,1,12,8,13.037615865272295
9,1,12,10,15.492965176717027
9,1,12,12,18.338542055308196
9,1,12,14,19.415824370897273
9,1,12,18,25.68618889070637
9,1,12,22,30.04707615633664
9,1,12,24,34.343141143455384
9,1,13,3,6.653789494784204
9,1,13,5,9.011001024454846
9,1,13,7,12.169489898067837
9,1,13,19,27.31265386650678
9,1,13,23,37.951154633823954
9,1,13,25,36.35191161302748
9,1,13,27,36.376037892886494
9,1,14,6,11.066500694245784
9,1,14,10,21.1289469370227
9,1,14,12,20.01732996703905
9,1,14,16,28.161002703929185
9,1,14,20,28.96975934589649
9,1,14,24,37.55114292909397
9,1,14,26,37.18158471574435
9,1,15,3,8.343476665077127
9,1,15,5,11.177444244496808
9,1,15,7,11.434920374803163
9,1,15,13,21.268812937654147
9,1,15,23,38.35089122375468
9,1,15,25,37.62559129910337
9,1,15,27,38.57037870814577
9,1,16,2,10.498823057383182
9,1,16,4,11.939992513080924
9,1,16,6,11.601335700179698
9,1,16,8,22.591420648035808
9,1,16,10,22.32252837786306
9,1,16,12,22.693051812130207
9,1,16,16,27.883438252174567
9,1,16,18,31.09527615248602
9,1,16,20,30.691261856045937
9,1,16,24,38.332327857165765
9,1,16,26,37.862821336473054
9,1,16,28,40.134116734443054
9,1,17,3,13.220345372971053
9,1,17,5,13.368613210924895
9,1,17,7,16.683045826121926
9,1,17,9,22.599774040807894
9,1,17,11,23.036219874345306
9,1,17,15,27.486171471656245
9,1,17,21,30.940044713848486
9,1,17,23,39.30587413858193
9,1,17,27,40.917813217822896
9,1,18,4,15.069739398056349
9,1,18,6,16.106495458742998
9,1,18,8,17.693907562821032
9,1,18,10,22.269920823427352
9,1,18,12,24.112154780932684
9,1,18,14,26.304576633317385
9,1,18,16,28.50661232970229
9,1,18,18,30.513316149684773
9,1,18,20,30.94747422307185
9,1,18,22,39.88239807055009
9,1,18,28,41.62001723186435
9,1,19,3,15.66434474282118
9,1,19,9,19.87761730139428
9,1,19,15,27.418239997843884
9,1,19,21,37.39879624296692
9,1,19,23,39.787663378781716
9,1,19,25,43.39961493817772
9,1,19,27,42.785942395712766
9,1,20,2,16.83617527360692
9,1,20,4,16.50009422007161
9,1,20,6,17.738999291471597
9,1,20,8,18.876539568781556
9,1,20,10,21.163468999745042
9,1,20,12,25.517715926843508
9,1,20,14,27.165875182379335
9,1,20,18,35.07921397787671
9,1,20,20,36.60363999900834
9,1,20,22,38.12953685741841
9,1,20,24,40.68412765799181
9,1,20,26,43.10344829987408
9,1,20,28,42.322221245905816
9,1,21,1,17.142407569601183
9,1,21,3,17.295123977713484
9,1,21,5,17.651623003356033
9,1,21,9,20.48429168905419
9,1,21,11,21.276472696221656
9,1,21,17,33.71825918753893
9,1,21,25,42.31627984159937
9,1,21,27,42.957233054228446
9,1,22,0,17.193514535051893
9,1,22,6,19.10294643545454
9,1,22,8,19.876475522328512
9,1,22,10,22.324521355446514
9,1,22,12,24.439148677258718
9,1,22,14,29.661269654314125
9,1,22,16,32.03345201640186
9,1,22,18,33.654103125520656
9,1,22,20,34.61255454177709
9,1,22,22,36.387597943518884
9,1,22,24,41.719210892922945
9,1,22,28,50.98768723273829
9,1,23,3,19.43772296320012
9,1,23,5,19.93497557928218
9,1,23,7,21.22243018952838
9,1,23,9,23.37257001467137
9,1,23,11,24.444547772605958
9,1,23,13,24.439148677258718
9,1,23,15,31.382193572502196
9,1,23,19,34.05660340179059
9,1,23,23,41.76309515687561
9,1,23,27,50.886869280997814
9,1,24,2,19.761370114619883
9,1,24,4,20.505990034395385
9,1,24,6,22.579440241496272
9,1,24,8,23.245584713314912
9,1,24,14,31.78405728657486
9,1,24,22,41.84455334722476
9,1,24,24,41.76309515687561
9,1,24,26,50.56040976627574
9,1,24,28,50.89093005158538
9,1,25,1,19.85177685681925
9,1,25,5,22.829555331062156
9,1,25,9,24.960545319231606
9,1,25,11,26.566027865025728
9,1,25,15,32.2075945681856
9,1,25,17,34.694779390826106
9,1,25,21,41.338458681386165
9,1,25,23,41.84455334722476
9,1,25,25,50.263429330608595
9,1,26,10,26.618370162982224
9,1,26,12,28.560671871281937
9,1,26,14,30.503681315340497
9,1,26,20,40.30473866295935
9,1,26,22,42.26949716442114
9,1,26,26,50.0123138786211
9,1,26,28,50.57145840015558
9,1,27,3,25.26107254402184
9,1,27,5,25.095314410637428
9,1,27,7,26.66773274171186
9,1,27,11,27.95527080087495
9,1,27,17,37.16943184965867
9,1,27,19,39.25017079456074
9,1,27,21,41.90547215587827
9,1,27,23,43.85073241870773
9,1,28,4,25.22542146012601
9,1,28,8,27.15593971480982
9,1,28,10,27.419482427824494
9,1,28,12,28.693636949394566
9,1,28,16,37.09986347398539
9,1,28,18,38.986699536655536
9,1,28,20,40.31456675576024
9,1,28,24,46.10885363342028
9,1,28,26,48.24399716607538
9,1,28,28,48.3805867743321
9,1,29,13,28.899531394883837
9,2,1,2,16.247354304031937
9,2,1,4,15.676373475268662
9,2,1,6,26.348715874937053
9,2,1,8,25.9910091554234
9,2,1,10,25.09528159621676
9,2,1,12,23.78473748750035
9,2,1,16,29.14421410267178
9,2,1,18,29.542515399263102
9,2,1,20,30.294637320657035
9,2,1,28,39.26309848655491
9,2,2,3,15.579013544523917
9,2,2,5,15.108689488274553
9,2,2,7,26.348715874937053
9,2,2,17,28.806071621958637
9,2,2,25,36.2260910040884
9,2,3,6,14.14810634093153
9,2,3,8,15.622794469150078
9,2,3,12,22.345020743949874
9,2,3,14,21.60526880145419
9,2,3,16,28.459367241191018
9,2,3,18,29.281238889387293
9,2,3,20,30.91095770774418
9,2,3,22,32.586144711604526
9,2,3,24,34.205207288580965
9,2,3,26,37.6849632241605
9,2,3,28,38.714787765574115
9,2,4,1,14.144891563831036
9,2,4,3,14.054045710257007
9,2,4,5,14.14810634093153
9,2,4,7,13.755207180582612
9,2,4,9,15.599315436006295
9,2,4,13,21.0914192717874
9,2,4,17,27.461238613021806
9,2,4,25,33.87473401469765
9,2,4,27,38.04991060273285
9,2,5,2,13.57936590308817
9,2,5,4,12.544830942642601
9,2,5,6,12.983924059931159
9,2,5,8,14.353270676954605
9,2,5,10,16.76250485964232
9,2,5,12,19.25632777314096
9,2,5,16,25.720727693207756
9,2,5,18,26.46310998485259
9,2,5,20,31.212565231419084
9,2,5,22,32.2100047275933
9,2,5,24,33.3665887967611
9,2,5,26,37.80157629415635
9,2,6,1,14.017821974013097
9,2,6,3,12.238524509638156
9,2,6,7,12.671672945163202
9,2,6,13,21.25572145570539
9,2,6,15,23.741784720435312
9,2,6,19,27.567430098496725
9,2,6,21,30.276230235662013
9,2,6,25,34.63176050201111
9,2,6,27,37.166634246019015
9,2,7,2,11.625911643629268
9,2,7,4,11.14311910494026
9,2,7,6,10.990231203952787
9,2,7,8,12.29159225272579
9,2,7,12,20.450927617907233
9,2,7,16,25.613626115221045
9,2,7,18,26.90816846368795
9,2,7,20,28.222843649357525
9,2,7,22,29.05122380425223
9,2,8,1,1.0
9,2,8,11,19.768409865162536
9,2,8,13,20.282214319815168
9,2,8,17,26.24890682887917
9,2,8,19,27.39733849496331
9,2,8,25,34.670318572791885
9,2,8,27,35.58160465534815
9,2,9,2,0.0
9,2,9,4,9.055779577294924
9,2,9,6,8.677692206007912
9,2,9,8,10.73767419005877
9,2,9,14,19.936826770410665
9,2,9,22,28.594365676141763
9,2,9,28,35.08051361507736
9,2,10,1,2.3888553810558593
9,2,10,3,2.311841587843585
9,2,10,5,7.307760995868127
9,2,10,7,9.181220371844882
9,2,10,11,18.933465540348227
9,2,10,13,19.21655844748794
9,2,10,15,20.165082521567882
9,2,10,17,24.067162788834807
9,2,10,19,26.17121560750863
9,2,10,21,28.191481020836857
9,2,10,25,33.918837517237016
9,2,10,27,34.889318871516345
9,2,11,4,4.62316121605868
9,2,11,8,11.151566941321569
9,2,11,12,17.87735496363171
9,2,11,16,21.695065915672345
9,2,11,22,29.261747090027875
9,2,11,24,32.38496442664503
9,2,12,1,4.342868480563677
9,2,12,3,4.977944925086296
9,2,12,7,11.731817933807825
9,2,12,9,13.22946272068749
9,2,12,11,15.756467632746553
9,2,12,13,17.70899858865366
9,2,12,15,19.27645782366711
9,2,12,17,23.841779308888825
9,2,12,19,25.53059847250178
9,2,12,21,28.832405222051516
9,2,12,25,34.3013178432457
9,2,12,27,35.18005460490263
9,2,13,2,5.655075799785861
9,2,13,4,6.844321997691749
9,2,13,12,18.01134703620074
9,2,13,14,18.262016700370776
9,2,13,16,27.20218391724021
9,2,13,20,27.094709260440478
9,2,13,26,35.60328573786086
9,2,13,28,35.34477330098301
9,2,14,3,6.5202122249569054
9,2,14,5,9.32966133313103
9,2,14,7,10.607161862327851
9,2,14,9,20.123631307574637
9,2,14,11,19.495172451519785
9,2,14,13,19.545470413396178
9,2,14,15,27.20218391724021
9,2,14,17,27.20218391724021
9,2,14,21,27.951478767354928
9,2,14,23,36.95115454305854
9,2,14,25,36.151131184542166
9,2,15,2,8.318722387110439
9,2,15,6,10.262678887278472
9,2,15,10,20.7680370519732
9,2,15,14,20.224227231327422
9,2,15,16,27.03745906396302
9,2,15,18,30.269034721128637
9,2,15,20,28.863090009646236
9,2,15,22,37.37216870925194
9,2,15,26,36.79033712585513
9,2,15,28,38.350420225450804
9,2,16,1,9.388001105919013
9,2,16,5,10.939992513080924
9,2,16,9,21.591420648035577
9,2,16,13,21.036741168237352
9,2,16,15,26.6616036998276
9,2,16,19,30.02186798653309
9,2,16,21,29.904481003211828
9,2,16,23,37.7293500633208
9,2,16,25,36.93530543762003
9,2,17,2,10.789745679120097
9,2,17,10,21.608127433579572
9,2,17,12,22.349362456020803
9,2,17,14,25.84565872240306
9,2,17,16,26.951251992620513
9,2,17,18,29.99492574910307
9,2,17,20,29.975608424143406
9,2,17,28,39.917813192673016
9,2,18,3,13.65094506682201
9,2,18,5,13.797233908768861
9,2,18,7,15.683045826121917
9,2,18,11,22.151169733432372
9,2,18,13,24.17449350038526
9,2,18,17,28.625682677641922
9,2,18,19,29.919340021542027
9,2,18,23,38.88239785388964
9,2,18,25,42.54956626668852
9,2,19,4,14.761039218578174
9,2,19,6,15.839206641338187
9,2,19,8,17.704769299520084
9,2,19,10,20.050465303268187
9,2,19,12,23.773593433875632
9,2,19,14,25.893577677100836
9,2,19,16,26.942902318459353
9,2,19,26,42.24966348072592
9,2,19,28,41.32222120561478
9,2,20,3,15.581049943063359
9,2,20,7,17.2327387249378
9,2,20,13,25.26183841978544
9,2,20,17,33.3499441913158
9,2,20,19,34.808483723549735
9,2,20,21,36.39879616527276
9,2,20,23,38.69292853173726
9,2,21,2,16.091300604150476
9,2,21,4,16.158193498573283
9,2,21,6,17.145052508138743
9,2,21,8,18.692110681886614
9,2,21,10,20.276472696221276
9,2,21,14,27.342209450098075
9,2,21,22,36.29688555900474
9,2,21,24,40.67532652181683
9,2,21,26,41.95723296459144
9,2,22,1,16.19351453505189
9,2,22,3,17.349951865066778
9,2,22,7,19.060840362770143
9,2,22,15,29.980329857996324
9,2,22,17,32.0865741718755
9,2,22,19,33.065278371465496
9,2,22,21,34.47831021162293
9,2,23,2,18.580046157509734
9,2,23,4,18.934975579282078
9,2,23,10,22.37257001466975
9,2,23,12,23.43914867725671
9,2,23,18,32.810456821661916
9,2,23,20,33.29407499558588
9,2,23,24,40.76309510171297
9,2,23,26,49.78605126799105
9,2,23,28,49.98768716852609
9,2,24,1,18.818145935408126
